Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),,sub(pm10),sub(pm2.5),so2(sub),sub(no2),(sub)nh3,check(pm10),check(pm2.5),check(s02),check(no2),check(nh3),AQI
03-09-2024,26.7,79.57,12.77,33.45,26.09,,46.3,0.91,32.86,0.67,7.13,0.47,0.25,28.48,20.25,3.96,108.03,169.74,1001,,80,45,58,42,0,1,1,1,1,0,80
03-10-2024,43.91,113.89,12.73,33.45,26.06,,72.78,1.1,41.58,0.94,11.94,0.47,0.56,29.39,28.84,2.38,143.73,166.14,1001,,109,73,91,42,0,1,1,1,1,0,109
03-11-2024,41.12,112.96,11.8,30.63,23.97,,72.7,0.87,32.7,1.76,31.31,0.47,0.25,30.69,23.83,3.73,160.01,183.15,1001,,109,69,91,38,0,1,1,1,1,0,109
03-12-2024,28.17,69.22,10.58,27.11,21.32,,52.58,1.03,56.12,0.69,7.13,0.48,0.25,30.04,37.26,6.16,74.02,189.28,1001,,69,47,66,34,0,1,1,1,1,0,69
13-03-2024,25.18,87.51,5.44,29.15,18.33,,10.28,1.19,59.31,3.55,17.48,0.91,0.73,30.94,28.85,6.01,278.93,198.18,1001,,88,42,13,36,0,1,1,1,1,0,88
14-03-2024,33.87,136.75,3.35,31.57,17.9,,13.35,1.06,38.03,4.75,21.35,1.14,0.93,29.03,34.07,5.78,213.22,183.95,1001,,125,56,17,39,0,1,1,1,1,0,125
15-03-2024,54.38,180.75,5.32,41.81,24.36,,16.27,1.07,25.43,4.5,21.25,1.06,0.92,29.72,27.03,3.28,218.1,177.12,1001,,154,91,20,52,0,1,1,1,1,0,154
16-03-2024,80.59,202.46,14.87,52.85,36.88,,6.63,1.29,19.83,4.38,21.34,1.07,0.89,30.67,28.71,1.65,148.5,187.16,1001,,168,169,8,66,0,1,1,1,1,0,169
17-03-2024,43.11,117.81,3.91,36.05,20.5,,6.35,1.01,24.35,4.45,21.34,1.1,0.9,31.54,24.48,2.58,112.21,190.85,1001,,112,72,8,45,0,1,1,1,1,0,112
18-03-2024,33.25,97.31,3.59,36.7,20.58,,11.2,1.05,15.51,4.62,21.6,1.12,0.92,31.91,16.68,3.88,73.4,196.44,1001,,97,55,14,46,0,1,1,1,1,0,97
19-03-2024,49.56,126.6,10.92,51.83,33.44,,11.71,1.22,13.52,4.59,21.31,1.09,1.02,31.92,16.89,2.22,114.68,162.57,1001,,118,83,15,65,0,1,1,1,1,0,118
20-03-2024,41.93,105.88,5.74,42.97,25.24,,4.06,0.98,17.51,4.37,21.37,1.06,0.9,32.65,20,3.62,215.49,150.38,1001,,104,70,5,54,0,1,1,1,1,0,104
21-03-2024,64.65,148.17,8.94,52.72,32.4,,15.37,1.16,15.43,4.45,21.41,1.18,0.94,32.55,21.55,2.03,193.57,120.17,1001,,132,116,19,66,0,1,1,1,1,0,132
22-03-2024,64.74,164.17,10.41,52.82,33.53,,14.43,1.12,18.87,5.71,23.57,1.27,0.91,32.64,21.76,3.76,183.17,151.98,1001,,143,116,18,66,0,1,1,1,1,0,143
23-03-2024,51.76,120.12,3.98,34.89,19.99,,34.18,1.02,44.16,7.53,26.62,1.57,0.99,32.14,29.87,5.01,247.64,144.11,1001,,113,86,43,44,0,1,1,1,1,0,113
24-03-2024,38.2,63.29,4.13,33.28,19.31,,28.25,1.17,48.66,7.52,26.64,1.59,0.99,31.87,37.22,4.59,246.85,145.71,1001,,63,64,35,42,0,1,1,1,1,0,64
25-03-2024,26.63,47.53,4.16,31.19,18.32,,22.91,1.1,56.91,7.39,26.41,1.54,0.94,33.09,36.85,3.62,188.69,155.16,1001,,48,44,29,39,0,1,1,1,1,0,48
26-03-2024,58.31,103.78,6.96,37.21,23.35,,21.19,1.18,60.74,7.71,26.72,1.6,0.99,34.26,36.08,3.31,225.86,164.66,1001,,103,97,26,47,0,1,1,1,1,0,103
27-03-2024,70.96,139.44,7.95,40.73,25.8,,,1.29,54.18,7.42,26.41,1.54,0.94,35.24,32.69,3.84,203.99,162.92,1001,,126,137,0,51,0,1,1,0,1,0,137
28-03-2024,42.09,106.54,4.31,31.46,18.56,,40.48,1.1,53.66,9.83,29.68,2.25,1.4,34.93,33.95,5.52,192.97,159.26,1001,,104,70,51,39,0,1,1,1,1,0,104
29-03-2024,37.6,91.52,3.35,29.63,16.95,,29.29,1.11,44.37,10.11,32.27,2.56,1.74,33.92,30.66,5.36,240.23,148.9,1001,,92,63,37,37,0,1,1,1,1,0,92
30-03-2024,42.29,91.58,3.78,31.13,18.01,,30.17,1.17,38.79,10.11,32.33,2.58,1.75,32.35,34.68,5.36,241.64,163.48,1001,,92,70,38,39,0,1,1,1,1,0,92
31-03-2024,41.89,101.42,4.12,30.48,17.94,,34.77,1.18,34.81,10.11,32.27,2.56,1.74,31.6,32.01,5.28,176.18,168.59,1001,,101,70,43,38,0,1,1,1,1,0,101
04-01-2024,65.75,174.78,4.51,36.65,21.25,,40.84,1.13,39.27,10.11,32.27,2.56,1.74,32.48,31.61,3.79,278.21,143.85,1001,,150,119,51,46,0,1,1,1,1,0,150
04-02-2024,51.09,138.18,3.49,30.83,17.64,,40.23,1.17,28.67,10.11,32.27,2.57,1.74,32.44,25.53,5.09,203.94,138.02,1001,,125,85,50,39,0,1,1,1,1,0,125
04-03-2024,54.53,114.08,4.07,31.22,18.27,,68.98,1.11,36.06,10.14,32.27,2.56,1.75,32.22,32.87,5.29,255.12,164.97,1001,,109,91,86,39,0,1,1,1,1,0,109
04-04-2024,50.41,110.37,3.15,29.45,16.71,,16.03,1.14,45.2,10.12,32.46,2.56,1.79,32.2,36.97,4.47,161.72,128.3,1001,,107,84,20,37,0,1,1,1,1,0,107
04-05-2024,46.82,104.8,3.26,27.52,15.86,,54.94,1.11,39.87,10.11,32.27,2.56,1.74,32.38,34.15,5.79,255.38,142.15,1001,,103,78,69,34,0,1,1,1,1,0,103
04-06-2024,39.53,90.33,3.44,26.62,15.56,,45.81,1.15,37.84,10.11,32.27,2.56,1.74,32.94,27.61,6.73,259.6,163.94,1001,,90,66,57,33,0,1,1,1,1,0,90
04-07-2024,57.65,113.57,3.84,31.33,18.15,,57.39,1.16,34.57,10.11,32.27,2.56,1.74,32.71,27.5,5.16,226.55,170.03,1001,,109,96,72,39,0,1,1,1,1,0,109
04-08-2024,87.77,155.17,4.43,39.29,22.47,,35.94,1.12,51.26,10.11,32.27,2.56,1.74,33.98,33.04,2.72,231.49,156.21,1001,,137,193,45,49,0,1,1,1,1,0,193
04-09-2024,95.5,179.92,7.37,55.03,32.34,,42.16,1.13,34.33,10.11,32.27,2.56,1.74,35.72,22.6,3.16,173.27,154.15,1001,,153,218,53,69,0,1,1,1,1,0,218
04-10-2024,86.28,166.47,4.28,44.45,24.87,,50.04,0.93,37.01,10.11,32.27,2.56,1.74,35.51,24.69,3.39,218.97,162.22,1001,,144,188,63,56,0,1,1,1,1,0,188
04-11-2024,78.45,135.48,3.29,36.22,20.13,,124.24,,79.15,10.11,32.27,2.56,1.74,34.11,38.19,2.61,167.78,146.8,1001,,124,162,115,45,0,1,1,1,1,0,162
04-12-2024,43.42,91.57,3.1,29.63,16.77,,54.05,,67.5,10.11,32.27,2.56,1.74,32.74,36.7,3.77,194.65,160.42,1001,,92,72,68,37,0,1,1,1,1,0,92
13-04-2024,54.02,98.64,4.33,31.52,18.61,,64.15,1.06,58.61,9.28,25.99,2.1,1.42,32.07,46.86,4.05,242.79,154.57,1001,,99,90,80,39,0,1,1,1,1,0,99
14-04-2024,42.82,83.61,3.3,27.13,15.7,,69.38,1.32,53.42,8.8,22.39,1.84,1.23,32.65,48.26,3.8,241.58,181.49,1001,,84,71,87,34,0,1,1,1,1,0,87
15-04-2024,30.81,89.64,2.73,27.7,15.55,,31.38,1.33,76.61,8.8,22.39,1.84,1.23,37.52,29.77,6.46,111.42,178.42,1001,,90,51,39,35,0,1,1,1,1,0,90
16-04-2024,23.43,67.13,3.19,30.68,17.35,,57.61,1.3,41.79,8.8,22.39,1.84,1.23,35.96,28.82,5.62,43.15,169.05,1001,,67,39,72,38,0,1,1,1,1,0,72
17-04-2024,29.84,76.34,3.75,38.47,21.56,,40.25,1.67,37.61,8.8,22.39,1.84,1.23,37.35,24.38,2.72,100.95,154.05,1001,,76,50,50,48,0,1,1,1,1,0,76
18-04-2024,24.54,80.2,2.73,25.81,14.63,,35.96,1.41,35.51,8.8,22.39,1.84,1.23,36.87,25.75,7.05,176.79,183.12,1001,,80,41,45,32,0,1,1,1,1,0,80
19-04-2024,29.87,90.71,2.79,22.39,13,,44.68,1.4,45.39,8.8,22.39,1.84,1.23,34.73,35.12,7.65,257.45,185.34,1001,,91,50,56,28,0,1,1,1,1,0,91
20-04-2024,22.89,56.65,2.78,25.75,14.63,,50.44,1.43,42.2,8.8,22.39,1.84,1.24,32.65,32.91,7.35,226.62,208.63,1001,,57,38,63,32,0,1,1,1,1,0,63
21-04-2024,36.7,84.61,2.83,28.41,15.97,,71.08,1.68,48.18,8.8,22.39,1.84,1.23,32.52,39.5,5.6,274.6,168.89,1001,,85,61,89,36,0,1,1,1,1,0,89
22-04-2024,29.35,86.61,2.91,28.44,16.05,,66.33,1.48,37.31,8.8,22.39,1.84,1.23,33.1,31.92,5.94,233.04,193.28,1001,,87,49,83,36,0,1,1,1,1,0,87
23-04-2024,51.44,131.56,3.91,35.31,20.14,,67.62,1.51,32.83,8.8,22.39,1.84,1.23,33.77,33.21,3.34,261.27,202.62,1001,,121,86,85,44,0,1,1,1,1,0,121
24-04-2024,48.77,129.85,3.83,44.66,24.64,,34.75,1.8,33.22,8.8,22.39,1.84,1.23,37.57,25.03,3.45,262.31,123.4,1001,,120,81,43,56,0,1,1,1,1,0,120
25-04-2024,47.93,119.32,3.12,33.34,18.59,,68.94,1.52,39.78,8.8,22.39,1.84,1.23,35.23,33.58,5.2,206.18,191.53,1001,,113,80,86,42,0,1,1,1,1,0,113
26-04-2024,36.32,108.89,4.19,31.79,18.64,,45.1,1.55,30.66,8.8,22.39,1.84,1.23,34.54,32.81,5.24,226.46,184.8,1001,,106,61,56,40,0,1,1,1,1,0,106
27-04-2024,36.61,104.03,4.43,37.48,21.59,,74.33,1.5,28.76,8.8,22.39,1.84,1.23,34.75,32.67,3.94,163.32,147.02,1001,,103,61,93,47,0,1,1,1,1,0,103
28-04-2024,36.93,112.27,4.03,37.66,21.38,,79.25,1.49,26.39,8.8,22.39,1.84,1.23,35.69,23.47,5.55,144.13,183.73,1001,,108,62,99,47,0,1,1,1,1,0,108
29-04-2024,21.26,79.73,2.74,27.65,15.53,,54.04,1.55,28.04,8.8,22.39,1.84,1.23,35.64,27.63,6.19,184.44,198.51,1001,,80,35,68,35,0,1,1,1,1,0,80
30-04-2024,28.93,106.27,3.05,31.73,17.76,,52.26,1.65,22.69,8.8,22.39,1.84,1.23,35.29,18.91,6.86,198.48,192.93,1001,,104,48,65,40,0,1,1,1,1,0,104
05-01-2024,29.56,112.77,3.03,30.41,17.1,,52.42,1.83,22.43,8.8,22.39,1.84,1.23,34.67,17.96,6.64,243.56,185.48,1001,,109,49,66,38,0,1,1,1,1,0,109
05-02-2024,50.41,149.52,3.15,39.58,21.66,,68.85,1.76,24.15,8.8,22.39,1.84,1.23,34.99,17.23,2.8,209.05,164.16,1001,,133,84,86,49,0,1,1,1,1,0,133
05-03-2024,45.48,138.21,4.35,40.91,23.2,,46.67,1.8,22.8,8.8,22.39,1.84,1.23,35.46,20.33,4.44,166.25,168.91,1001,,125,76,58,51,0,1,1,1,1,0,125
05-04-2024,31.42,95.2,2.82,28.87,16.19,,50.65,1.49,35.32,8.8,22.39,1.84,1.23,36.15,32.67,6.9,201.26,159.58,1001,,95,52,63,36,0,1,1,1,1,0,95
05-05-2024,18.1,68.2,2.72,22.4,12.96,,52.96,1.66,45.09,8.8,22.39,1.84,1.23,35.05,36.95,7.98,274.08,108.29,1001,,68,30,66,28,0,1,1,1,1,0,68
05-06-2024,34.97,112.86,3.34,37.5,20.79,,50.73,1.67,45.7,8.8,22.39,1.84,1.23,34.57,42.92,5.65,260.14,171.37,1001,,109,58,63,47,0,1,1,1,1,0,109
05-07-2024,36.18,111.33,2.99,36.02,19.8,,61.69,1.65,63.89,8.8,22.39,1.84,1.23,35.47,46.96,5.12,287.45,164.35,1001,,108,60,77,45,0,1,1,1,1,0,108
05-08-2024,29.13,104.95,3.03,36.14,19.89,,32.22,1.59,68.56,8.8,22.39,1.84,1.23,35.6,42.54,5.29,285.83,169.65,1001,,103,49,40,45,0,1,1,1,1,0,103
05-09-2024,31.32,90.9,3.07,34.89,19.31,,50.89,1.7,73.12,8.8,22.39,1.84,1.23,35.54,41.59,6,292.04,171.6,1001,,91,52,64,44,0,1,1,1,1,0,91
05-10-2024,30.78,91.85,3.05,33.72,18.72,,36.94,1.88,69.4,8.8,22.39,1.84,1.23,35.01,48.85,5.32,254.8,161.12,1001,,92,51,46,42,0,1,1,1,1,0,92
05-11-2024,29.3,77.42,3.3,37.78,20.89,,40.8,2.51,65.27,8.8,22.39,1.84,1.23,35.76,43.31,4.68,247.28,155.15,1001,,77,49,51,47,0,1,1,1,1,0,77
05-12-2024,32.28,86.02,2.87,34.32,18.88,,48.95,2,73.12,8.8,22.39,1.84,1.23,36.17,43.75,4.69,243.49,149.13,1001,,86,54,61,43,0,1,1,1,1,0,86
13-05-2024,32.53,120.83,2.8,34,18.68,,29.9,1.83,83.94,8.8,22.39,1.84,1.23,34.13,47.64,6.03,203.94,139.07,1001,,114,54,37,43,0,1,1,1,1,0,114
14-05-2024,34.02,83.83,3.12,54.21,28.77,,44.88,1.86,72.91,8.8,22.39,1.84,1.23,32.88,44.06,3.52,90.93,133.6,1001,,84,57,56,68,0,1,1,1,1,0,84
15-05-2024,51.77,128.24,4.74,68.95,37.17,,55.3,1.85,40.33,8.8,22.39,1.84,1.23,36.16,33.72,2.49,191.64,116.24,1001,,119,86,69,86,0,1,1,1,1,0,119
16-05-2024,28.34,84.46,2.67,36.78,19.93,,29.73,1.68,43.88,8.8,22.39,1.84,1.23,37.56,31.11,6.39,140.38,160.4,1001,,84,47,37,46,0,1,1,1,1,0,84
17-05-2024,24.68,79.97,3.01,39.97,21.75,,35.72,1.76,35.01,8.8,22.39,1.84,1.23,37.97,31.3,6.64,116.7,167.79,1001,,80,41,45,50,0,1,1,1,1,0,80
18-05-2024,39.51,108.47,3.4,47.46,25.69,,60.49,1.76,38.9,8.8,22.39,1.84,1.23,38.33,33.53,5.78,150.1,170.4,1001,,106,66,76,59,0,1,1,1,1,0,106
19-05-2024,22.14,91.66,2.61,34.13,18.6,,9.56,1.65,23.71,8.8,22.39,1.84,1.23,39.22,21,8.24,147.41,158.47,1001,,92,37,12,43,0,1,1,1,1,0,92
20-05-2024,21.14,63.45,2.64,35.45,19.26,,23.17,1.61,32.56,8.8,22.39,1.84,1.23,38.96,28.85,8.44,49.34,161.15,1001,,63,35,29,44,0,1,1,1,1,0,63
21-05-2024,22.07,82.87,5.25,44.37,25.56,,35.18,1.68,26.52,8.8,22.39,1.84,1.23,39.09,28.79,5.79,177.06,148.69,1001,,83,37,44,55,0,1,1,1,1,0,83
22-05-2024,31.06,113.58,4.01,42.18,23.57,,38.4,1.58,49.74,8.8,22.39,1.84,1.23,39.07,37.79,4.98,197.88,168.26,1001,,109,52,48,53,0,1,1,1,1,0,109
23-05-2024,29.48,93.44,3.16,37.84,20.81,,38.03,1.55,31.44,8.8,22.39,1.84,1.23,39.39,32.02,7.05,269.84,167.02,1001,,93,49,48,47,0,1,1,1,1,0,93
24-05-2024,32.7,105.86,3.07,37.57,20.62,,52.32,1.62,38.88,8.8,22.39,1.84,1.23,38.62,33.4,7.47,289.79,169.81,1001,,104,55,65,47,0,1,1,1,1,0,104
25-05-2024,28.84,87.99,3.06,33.03,18.4,,13.61,1.61,45.28,8.8,22.39,1.84,1.23,37.29,42.62,6.99,288.01,162.36,1001,,88,48,17,41,0,1,1,1,1,0,88
26-05-2024,33.2,100.12,2.93,34.01,18.78,,40.7,1.7,58.25,8.8,22.39,1.84,1.23,36.8,47.38,7.31,298.21,158.96,1001,,100,55,51,43,0,1,1,1,1,0,100
27-05-2024,29.32,108.26,3.03,33.05,18.38,,35.28,1.67,57.19,8.8,22.39,1.84,1.23,35.9,55.67,8,278.66,163.84,1001,,106,49,44,41,0,1,1,1,1,0,106
28-05-2024,28.15,102.88,3.23,33.01,18.51,,30.98,1.76,53.99,8.8,22.39,1.84,1.23,35.37,55.27,9.1,268.62,157.1,1001,,102,47,39,41,0,1,1,1,1,0,102
29-05-2024,30.97,102.25,3.42,34.28,19.27,,51.05,1.78,44.51,8.8,22.39,1.84,1.23,34.56,54.36,8.67,268.19,207.18,1001,,102,52,64,43,0,1,1,1,1,0,102
01-01-2024,17.53,56.14,7.38,28.56,35.39,14.24,13.7,0.95,29.86,0.61,1.8,0.4,0.31,,77.1,0.59,205.23,185.98,711.45,,56,29,17,36,4,1,1,1,1,1,56
01-02-2024,13.78,57.06,7.94,33.29,41.25,15.03,14.28,0.9,23.81,0.63,2.16,0.44,0.29,,80.34,0.59,208.6,201.21,747.07,,57,23,18,42,4,1,1,1,1,1,57
01-03-2024,24.13,68.55,8.14,35.5,44.89,15.5,8.42,0.45,19.91,0.66,1.97,0.48,0.26,,80.92,0.58,211.82,261.5,721.7,,69,40,11,44,4,1,1,1,1,1,69
01-04-2024,21.33,77.48,8.06,33.66,41.35,15.19,10.6,0.85,16.86,0.81,2.03,0.58,0.29,,85.52,0.6,208.57,252.83,718.87,,77,36,13,42,4,1,1,1,1,1,77
01-05-2024,20.57,61.79,7.51,30.41,37.1,11.82,9.31,0.69,19.41,0.8,1.93,0.5,0.33,,89.99,0.65,194.99,262.16,,,62,34,12,38,3,1,1,1,1,1,62
01-06-2024,,60.37,9.78,34.99,44.23,11.79,6.51,0.5,20.63,0.78,1.95,0.5,0.34,,,,,,,,60,0,8,44,3,1,0,1,1,1,60
01-07-2024,,44.8,10.77,35.8,45.97,10.83,3.28,0.46,17.94,0.85,2.48,0.59,0.37,,,,,,,,45,0,4,45,3,1,0,1,1,1,45
01-08-2024,18.94,39.62,9.61,33.15,42.19,10.13,4.7,0.47,21.41,0.68,2.01,0.49,0.3,,93.95,0.57,220.84,253.33,,,40,32,6,41,3,1,1,1,1,1,41
01-09-2024,15.7,53.97,8.96,30.59,38.94,10.31,6.5,0.48,19.7,0.62,2.12,0.52,0.33,,81.42,0.6,226.86,256.94,,,54,26,8,38,3,1,1,1,1,1,54
01-10-2024,20.96,55.98,10.04,31.8,41.32,11.86,8.47,0.43,21.76,0.75,2.51,0.66,0.43,,76.28,0.68,212.13,262.51,,,56,35,11,40,3,1,1,1,1,1,56
01-11-2024,17.72,62.75,8.31,27.42,35.18,10.4,8.83,0.4,16.85,0.69,1.97,0.53,0.37,,73.84,0.94,219.83,261.39,,,63,30,11,34,3,1,1,1,1,1,63
01-12-2024,23.87,60.71,7.53,25.54,32.51,9.33,8.09,0.28,23.22,0.59,1.79,0.45,0.3,,74.97,0.94,218.52,216.94,956.26,,61,40,10,32,2,1,1,1,1,1,61
13-01-2024,17.34,82.55,10.75,31.81,41.97,10.83,11.29,0.55,17.37,0.74,2.76,0.51,0.37,,81.09,0.95,205.63,158.59,953.1,,83,29,14,40,3,1,1,1,1,1,83
14-01-2024,19.21,86.02,10.75,31.85,42.02,10.82,11.29,0.63,23.55,0.74,2.76,0.51,0.37,,72.8,0.69,223.83,157.69,948.63,,86,32,14,40,3,1,1,1,1,1,86
15-01-2024,19.74,80.19,10.79,31.77,41.91,10.84,11.31,0.55,22.41,0.74,2.76,0.51,0.37,,71.81,0.61,205.04,156.42,937.44,,80,33,14,40,3,1,1,1,1,1,80
16-01-2024,19.27,263.94,8.99,27.76,36.22,9.48,8.59,0.59,28.69,0.61,2.31,0.43,0.28,,72.72,0.63,201.83,158.14,920.77,,214,32,11,35,2,1,1,1,1,1,214
17-01-2024,18.96,84.45,6.77,22.74,28.99,7.81,5.29,0.51,19.65,0.44,1.76,0.31,0.17,,71.74,0.67,186.53,160.18,925.21,,84,32,7,28,2,1,1,1,1,1,84
18-01-2024,15.01,77.75,6.75,22.78,29.02,7.81,5.31,0.53,14.44,0.44,1.76,0.31,0.17,,72.06,0.65,189.52,159.09,937.64,,78,25,7,28,2,1,1,1,1,1,78
19-01-2024,18.6,65.7,7.7,26.5,33.63,10.47,5.58,0.58,20.45,0.59,1.83,0.42,0.28,,75.48,0.74,203.09,162.45,953.21,,66,31,7,33,3,1,1,1,1,1,66
20-01-2024,19,70.73,10.79,31.76,41.91,14.8,8.27,0.47,20.18,0.84,2.45,0.61,0.47,,80.41,0.82,195.87,144.45,969.31,,71,32,10,40,4,1,1,1,1,1,71
21-01-2024,13.04,70.83,10.73,31.81,41.95,14.8,8.35,0.61,21.96,0.84,2.45,0.61,0.47,,69.78,1.19,193.18,168.34,1021.17,,71,22,10,40,4,1,1,1,1,1,71
22-01-2024,17.81,66.14,10.22,30.62,39.72,13.21,7.51,0.57,23.32,0.63,2.15,0.46,0.37,,68.98,0.99,180.12,170,1094.42,,66,30,9,38,3,1,1,1,1,1,66
23-01-2024,20.48,65.89,10.3,31.31,40.24,13.6,7.14,0.42,29.53,0.54,2.19,0.38,0.31,,67.84,1.38,175.94,170.83,,,66,34,9,39,3,1,1,1,1,1,66
24-01-2024,16.52,76.18,8.6,30.28,38.26,14.73,6.37,0.39,18.29,0.58,1.99,0.41,0.3,,73.76,1.45,175.39,173.86,,,76,28,8,38,4,1,1,1,1,1,76
25-01-2024,15.99,77.45,9.43,32.41,41.22,18.47,7.95,0.91,28.41,0.58,1.54,0.38,0.27,,73.57,0.94,182.77,113.06,,,77,27,10,41,5,1,1,1,1,1,77
26-01-2024,7.51,50.9,11.43,33.09,44.01,19.81,9.29,1.5,26.53,0.84,2.21,0.52,0.34,,68.3,0.62,200.38,67.21,933.33,,51,13,12,41,5,1,1,1,1,1,51
27-01-2024,6.81,49.09,11.44,33.05,43.96,19.83,9.29,2.43,24.63,0.84,2.21,0.52,0.34,,70.61,0.57,208.74,71.95,945.32,,49,11,12,41,5,1,1,1,1,1,49
28-01-2024,6.24,47.12,11.43,33.04,43.98,19.84,9.28,2.21,27.87,0.84,2.21,0.52,0.34,,75.48,0.54,209.35,58.39,929.79,,47,10,12,41,5,1,1,1,1,1,47
29-01-2024,8.77,60.54,11.46,33.06,43.89,19.84,9.29,1.65,25.42,0.84,2.2,0.52,0.34,,68.98,0.54,207.53,86.76,919.46,,61,15,12,41,5,1,1,1,1,1,61
30-01-2024,22.42,90.82,8.36,27.24,35.27,18.83,7.04,1.55,25.3,0.7,1.95,0.41,0.29,,66.65,0.66,190.81,73.11,980.93,,91,37,9,34,5,1,1,1,1,1,91
31-01-2024,36.28,87.66,3.08,17.59,20.58,15.87,4.26,0.71,26.93,0.57,1.71,0.31,0.24,,68.51,0.58,202.56,54.91,1005.15,,88,60,5,22,4,1,1,1,1,1,88
02-01-2024,30.88,69.06,2.15,17.19,19.19,8.42,4.28,0.71,24.76,0.57,1.71,0.32,0.24,,70.19,0.61,184.72,70.48,998.5,,69,51,5,21,2,1,1,1,1,1,69
02-02-2024,33.63,75.15,3.91,22.31,26.14,26.52,5.41,0.71,25.06,0.57,1.71,0.32,0.24,,75.83,0.6,181.01,59.73,996.35,,75,56,7,28,7,1,1,1,1,1,75
02-03-2024,30.48,75.97,6.38,28.72,35.1,54.17,8.06,0.71,29.83,0.65,2.26,0.4,0.3,,76.45,0.58,193.56,51.9,1006.01,,76,51,10,36,14,1,1,1,1,1,76
02-04-2024,20.08,60.38,6.55,29.32,35.87,52.46,10.27,0.71,24.58,0.87,3.7,0.61,0.44,,65.85,0.56,196.41,69.64,910.56,,60,33,13,37,13,1,1,1,1,1,60
02-05-2024,26.58,67.7,6.58,31.43,38.01,61.53,8.42,0.7,19,0.69,3.03,0.48,0.35,,61.88,0.56,196.17,55.54,890.92,,68,44,11,39,15,1,1,1,1,1,68
02-06-2024,20.17,67.19,6.67,33.31,39.98,81.25,6.18,0.7,26.07,0.47,2.2,0.31,0.24,,62.7,0.54,200.2,62.54,1006.45,,67,34,8,42,20,1,1,1,1,1,67
02-07-2024,19.54,67.65,6.84,32.77,39.61,67.36,3.67,0.71,27.39,0.47,2.21,0.32,0.24,,55.74,0.57,206.92,64.06,989.78,,68,33,5,41,17,1,1,1,1,1,68
02-08-2024,27.17,70.45,6.62,32.98,39.6,41.02,3.28,0.65,24.36,0.52,2.49,0.37,0.27,,49.65,0.53,205.27,65.98,969.79,,70,45,4,41,10,1,1,1,1,1,70
02-09-2024,25.35,59.85,6.34,31.37,37.7,20.02,2.28,0.44,15.77,0.67,3.22,0.52,0.34,,53.92,0.51,186.65,72.55,937.04,,60,42,3,39,5,1,1,1,1,1,60
02-10-2024,25.22,63.42,6.47,29.66,36.12,20.85,2.28,0.43,23.36,0.67,3.2,0.52,0.34,,70.84,0.52,189.65,72.81,883.34,,63,42,3,37,5,1,1,1,1,1,63
02-11-2024,25.39,65.36,6.53,29.44,35.97,21.1,2.28,0.44,19.12,0.67,3.21,0.51,0.34,,71.48,0.51,186.62,69.84,835.68,,65,42,3,37,5,1,1,1,1,1,65
02-12-2024,25.16,63.22,5.89,28.2,34.1,20.55,6.01,0.59,14.07,0.67,3.2,0.51,0.34,,59.84,0.51,193.81,79.06,780.59,,63,42,8,35,5,1,1,1,1,1,63
13-02-2024,22,51.43,6.38,29.57,35.96,21.58,10.29,0.74,14.21,0.67,3.21,0.52,0.34,,71.58,0.52,184.36,78.1,719.06,,51,37,13,37,5,1,1,1,1,1,51
14-02-2024,22.69,52.31,6.4,29.57,35.97,21.2,10.3,0.74,18.58,0.67,3.21,0.52,0.34,,71.78,0.5,182.61,76.17,823.96,,52,38,13,37,5,1,1,1,1,1,52
15-02-2024,24.58,54.94,6.36,29.87,36.24,21.1,10.27,0.74,22.09,0.67,3.21,0.51,0.34,,63.56,0.5,182.99,81.93,754.36,,55,41,13,37,5,1,1,1,1,1,55
16-02-2024,23.98,57.38,6.31,29.29,35.6,21.51,9.36,0.79,13.78,0.76,2.93,0.5,0.37,,73.2,0.51,182.32,79.67,744.18,,57,40,12,37,5,1,1,1,1,1,57
17-02-2024,24.5,54.24,6.61,30.32,36.93,21.17,8.6,0.84,15.78,0.84,2.68,0.48,0.39,,59.35,0.51,186.62,40.65,,,54,41,11,38,5,1,1,1,1,1,54
18-02-2024,26.29,58.76,,,,,8.55,0.84,17.18,0.84,2.68,0.48,0.39,,57.69,0.5,189.4,79.86,,,59,44,11,0,0,1,1,1,0,0,59
19-02-2024,24.54,48.39,5.38,23.13,28.5,17.07,8.01,0.9,19.8,0.99,2.77,0.52,0.41,,55.64,0.54,188.04,81.99,,,48,41,10,29,4,1,1,1,1,1,48
20-02-2024,28.7,69.91,6.72,31.56,38.28,21.79,7.99,0.82,20.15,0.93,2.35,0.51,0.48,,59.75,0.55,169.96,62.64,,,70,48,10,39,5,1,1,1,1,1,70
21-02-2024,29.27,73.7,6,30.86,36.87,20.81,8.79,0.73,20.7,0.8,2.02,0.49,0.5,,64.31,0.59,189.56,60.01,,,74,49,11,39,5,1,1,1,1,1,74
22-02-2024,29.46,72.68,6.55,34.17,40.72,21.1,8.22,0.76,20.93,0.85,2.18,0.5,0.43,,57.07,0.51,214.61,61.87,,,73,49,10,43,5,1,1,1,1,1,73
