Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),From Date,PM2.5,PM10,NO,NO2,NOx,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,O-Xylene,RH,WS,WD,SR,BP,VWS,AT,NH3,Temp,To Date,Xylene
2022-03-02 00:00:00,84.83,155.86,4.8,14.63,19.42,18.49,,0.52,48.06,1.79,,,,4.64,4.87,29.68,53.9,1.05,183.68,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-03 00:00:00,72.74,129.9,7.46,11.86,19.32,19.65,,0.41,36.34,0.53,,,,4.0,4.84,26.04,66.99,0.73,150.88,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-04 00:00:00,60.59,115.09,10.03,11.45,21.48,20.52,,0.45,29.48,1.35,,,,3.55,5.68,23.97,69.22,0.57,168.09,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 00:00:00,62.8,114.32,6.72,13.06,19.78,23.52,2.34,0.5,43.68,0.5,,,,3.97,5.09,25.95,63.77,0.83,161.78,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06 00:00:00,67.47,124.71,7.44,10.9,18.34,24.58,1.36,0.53,40.01,0.2,,,,4.19,5.53,27.41,63.49,0.73,158.38,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07 00:00:00,85.31,143.77,7.75,15.55,23.29,23.61,3.46,0.54,47.17,0.72,,,,4.62,7.05,26.38,67.93,0.53,147.95,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-08 00:00:00,93.01,142.9,5.91,10.85,16.77,22.74,1.46,0.54,43.01,0.34,,,,4.27,6.02,28.11,66.83,0.6,171.52,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-09 00:00:00,83.61,123.59,6.3,9.35,15.65,20.43,8.87,0.45,43.24,0.59,,,,3.18,3.31,28.1,67.49,0.66,159.77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-10 00:00:00,83.55,125.15,6.24,10.39,16.63,18.84,5.12,0.43,38.65,0.09,,,,4.01,5.18,28.46,66.6,0.77,164.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11 00:00:00,80.89,130.56,7.11,12.12,19.23,20.21,5.01,0.5,43.16,0.18,,,,4.33,4.68,27.28,69.09,0.75,172.61,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12 00:00:00,54.98,93.99,4.87,8.83,13.7,23.95,4.78,0.39,60.81,0.11,,,,3.38,4.19,28.62,60.43,0.75,168.89,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-13 00:00:00,60.75,115.52,7.84,9.45,17.29,27.2,4.84,0.46,37.76,0.69,,,,4.43,5.56,28.78,54.81,0.82,165.11,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14 00:00:00,62.51,115.84,8.31,10.68,18.99,29.69,6.85,0.46,40.5,6.2,,,,4.54,11.21,29.09,49.88,0.78,170.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15 00:00:00,92.15,169.48,10.38,17.11,27.49,26.44,6.53,0.59,43.2,0.1,,,,2.19,3.93,29.49,54.08,0.72,161.89,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16 00:00:00,81.14,157.2,8.22,16.92,25.14,23.4,3.58,0.6,43.48,0.16,,,,2.31,3.29,29.69,54.23,0.71,177.58,,0.0,,999.53,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17 00:00:00,87.7,161.73,8.9,18.87,27.77,21.16,6.02,0.65,41.54,0.07,,,,2.65,4.08,29.2,58.91,0.8,183.76,,0.0,,999.39,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18 00:00:00,109.0,169.32,9.23,14.15,23.38,19.41,0.91,0.74,28.88,0.3,,,,1.97,3.74,28.6,64.2,0.77,168.04,,0.0,,998.88,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19 00:00:00,51.19,108.33,8.04,10.65,18.69,19.17,0.25,0.36,26.41,0.09,,,,1.51,2.65,27.76,74.26,0.62,165.26,,0.0,,999.27,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-20 00:00:00,35.74,113.75,10.07,6.65,16.72,18.2,,0.27,14.58,0.02,,,,1.48,3.26,27.28,81.52,0.51,183.54,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-21 00:00:00,46.67,151.07,8.58,7.47,16.06,17.54,,0.26,24.99,0.05,,,,1.2,2.42,27.73,77.75,0.59,181.36,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-22 00:00:00,70.08,151.35,7.9,11.94,19.83,16.46,0.04,0.45,34.53,0.05,,,,1.86,3.27,27.32,67.18,0.47,175.29,,0.0,,999.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-23 00:00:00,56.95,160.65,7.27,11.7,18.97,17.43,,0.43,32.82,0.04,,,,1.66,2.89,28.12,55.75,0.71,176.18,,0.0,0.01,998.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-24 00:00:00,69.15,166.51,7.59,15.98,23.57,17.58,1.82,0.56,41.54,0.09,,,,1.97,3.61,28.91,55.52,0.68,201.64,,0.0,,999.84,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-25 00:00:00,41.01,105.04,7.72,10.22,17.93,17.51,0.18,0.39,25.41,0.02,,,,1.39,2.84,27.61,69.45,0.5,166.35,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-26 00:00:00,37.54,103.65,12.25,9.65,21.9,17.43,0.02,0.39,19.63,0.04,,,,1.6,2.73,28.15,76.5,0.68,187.78,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-27 00:00:00,33.06,98.29,10.22,5.24,15.46,16.46,,0.25,16.71,0.07,,,,1.73,3.05,28.45,78.7,0.64,205.3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-28 00:00:00,43.96,109.17,10.4,5.31,15.62,15.95,,0.25,12.65,0.03,,,,1.42,2.57,28.95,79.91,0.73,199.24,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-29 00:00:00,43.45,115.21,8.23,8.92,17.15,15.11,,0.28,22.07,0.04,,,,1.41,2.75,28.79,68.74,0.84,172.1,,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-30 00:00:00,30.62,127.42,7.99,8.26,16.25,16.76,,0.27,19.88,0.05,,,,1.15,2.24,29.18,71.19,0.94,188.56,,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31 00:00:00,30.94,115.09,7.51,6.8,14.3,16.41,,0.25,20.65,0.02,,,,1.25,2.63,26.52,73.57,0.79,152.93,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-01 00:00:00,60.1,234.12,7.53,7.29,14.82,16.01,,0.23,17.39,0.02,,,,1.55,2.55,26.03,72.71,0.77,161.62,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-02 00:00:00,54.37,199.8,8.72,5.7,14.42,15.75,,0.25,19.24,0.07,,,,1.41,2.6,27.5,75.49,0.71,153.12,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03 00:00:00,47.82,166.66,7.66,5.18,12.84,15.38,,0.31,16.76,0.04,,,,1.28,2.42,27.92,74.25,0.72,201.78,,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-04 00:00:00,39.07,130.85,7.86,6.51,14.37,14.59,,0.25,15.16,0.04,,,,1.29,2.45,29.2,79.03,0.75,205.85,,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-05 00:00:00,39.37,113.74,10.43,3.56,13.93,19.12,,0.29,7.16,0.05,,,,1.62,3.08,29.5,81.66,0.64,188.89,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 00:00:00,46.49,110.78,10.75,3.08,13.84,19.11,0.33,0.29,6.55,0.08,,,,1.74,3.75,29.29,82.69,0.66,198.14,,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07 00:00:00,42.85,90.86,11.51,4.25,15.02,18.57,,0.27,10.23,0.03,,,,1.39,2.79,28.88,82.35,0.76,219.1,,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-08 00:00:00,51.93,96.16,10.88,4.33,14.91,19.1,,0.41,7.2,0.06,,,,1.44,2.45,29.2,82.35,0.84,195.61,,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-09 00:00:00,41.4,65.9,12.86,1.72,14.46,18.91,,0.27,5.89,0.1,,,,1.27,2.72,26.93,91.44,0.39,154.09,,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-10 00:00:00,39.27,,10.1,3.17,13.27,18.46,,,,0.03,,,,1.25,3.44,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11 00:00:00,35.67,90.89,8.31,4.43,12.6,17.26,,0.23,13.96,0.01,,,,1.22,2.25,31.09,68.27,0.96,222.85,,0.0,0.1,999.36,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12 00:00:00,38.54,90.51,8.86,6.33,15.19,16.64,,0.26,12.67,0.02,,,,1.29,2.84,27.67,77.25,0.76,186.89,,0.0,0.06,999.02,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13 00:00:00,41.86,111.13,6.49,7.29,13.79,15.15,,0.32,17.09,0.03,,,,1.23,2.4,30.13,69.01,1.0,208.26,,0.0,,998.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14 00:00:00,43.31,93.82,8.42,4.15,12.57,15.43,,0.33,9.98,0.03,,,,1.4,2.7,30.3,78.21,0.78,202.89,,0.0,0.02,999.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15 00:00:00,37.44,88.51,9.39,3.31,12.49,17.7,,0.27,7.69,0.05,,,,1.43,2.79,29.29,79.59,0.85,218.49,,0.0,0.09,999.22,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16 00:00:00,30.38,92.52,9.07,4.67,13.74,13.58,,0.26,15.02,0.1,,,,1.17,2.2,28.41,78.58,0.87,215.58,,0.0,0.03,998.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-17 00:00:00,31.33,106.41,8.07,5.1,13.17,13.25,,0.25,13.24,0.03,,,,1.38,2.28,29.31,75.32,0.78,185.87,,0.0,0.05,999.57,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18 00:00:00,28.42,85.31,7.82,4.55,12.37,12.89,,0.26,11.58,0.02,,,,1.28,2.19,27.92,80.79,0.65,200.26,,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19 00:00:00,33.32,78.4,8.45,3.23,11.62,13.02,,0.25,9.28,0.08,,,,1.43,2.75,27.6,82.42,0.54,186.61,,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20 00:00:00,35.97,94.58,8.51,4.26,12.77,13.84,,0.3,7.26,0.04,,,,1.71,2.03,29.58,78.16,0.77,221.47,,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-21 00:00:00,59.29,127.64,5.94,11.57,17.51,14.89,9.19,0.46,26.19,0.02,,,,1.33,3.49,31.51,60.53,0.85,208.07,,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-22 00:00:00,78.14,139.53,7.16,8.39,15.55,16.15,7.79,0.49,21.73,0.04,,,,1.08,2.27,31.34,70.96,0.77,167.54,,0.0,,999.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-23 00:00:00,60.19,,5.82,7.81,13.63,15.08,,,,0.0,,,,1.29,2.5,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-24 00:00:00,46.55,,7.7,4.55,12.26,18.41,,,,0.01,,,,1.21,2.13,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25 00:00:00,41.95,126.54,6.24,9.12,15.35,16.42,7.23,0.36,32.94,0.05,,,,1.34,2.33,34.62,52.19,1.27,217.67,,0.0,0.04,998.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-26 00:00:00,29.77,79.24,6.95,6.44,13.39,14.03,5.15,0.28,18.33,0.12,,,,1.29,2.33,29.57,75.03,0.74,186.54,,0.0,0.08,999.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-27 00:00:00,26.93,72.14,9.51,6.93,16.43,14.07,5.67,0.27,12.14,0.04,,,,1.58,2.84,27.36,77.38,0.39,181.99,,0.0,0.22,999.29,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28 00:00:00,33.94,102.66,6.37,8.52,14.89,14.01,6.31,0.29,17.72,0.03,,,,1.56,2.65,31.45,69.29,0.76,179.89,,0.0,0.18,998.83,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 00:00:00,34.2,81.79,7.25,4.33,11.59,15.22,6.42,0.21,8.41,0.05,,,,1.52,2.24,30.83,80.47,0.83,176.94,,0.0,0.2,999.53,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 00:00:00,28.03,71.25,15.72,6.6,21.31,16.2,7.38,0.16,20.61,0.01,,,,1.7,1.89,30.16,76.95,1.07,222.93,,0.0,0.1,999.12,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01 00:00:00,27.2,66.43,19.77,5.59,25.36,11.12,4.94,0.13,19.99,0.02,,,,1.33,1.77,30.65,79.65,0.82,210.13,,0.0,0.07,998.81,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-02 00:00:00,28.87,72.9,13.17,4.83,18.01,9.37,3.21,0.1,12.66,0.02,,,,1.42,2.13,29.69,83.25,0.48,200.17,,0.0,,998.77,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03 00:00:00,29.73,91.14,14.32,4.88,19.19,8.66,0.8,0.12,12.75,0.04,,,,1.24,1.85,31.0,77.93,0.89,216.55,,0.0,0.05,999.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04 00:00:00,26.76,95.55,13.77,4.25,17.99,9.33,1.09,0.1,19.17,0.02,,,,1.34,1.95,29.48,81.42,0.76,207.96,,0.0,0.06,999.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05 00:00:00,27.38,106.99,14.71,5.45,20.15,8.47,1.66,0.13,20.03,0.09,,,,0.97,1.32,28.98,83.0,0.63,214.91,,0.0,0.19,999.21,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06 00:00:00,33.41,150.15,13.6,4.06,17.53,8.7,1.69,0.11,16.24,0.01,,,,1.4,1.5,29.46,81.9,0.85,222.21,,0.0,0.04,999.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07 00:00:00,38.62,167.65,12.09,5.52,16.76,10.16,1.23,0.18,14.81,0.05,,,,1.42,2.01,29.54,81.88,0.75,224.48,,0.0,0.06,999.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-08 00:00:00,32.47,135.81,14.29,5.66,19.86,10.81,1.45,0.13,25.74,0.03,,,,1.2,1.67,30.36,79.77,0.84,242.6,,0.0,,997.76,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-09 00:00:00,22.61,95.4,9.64,4.78,14.35,9.9,,0.12,12.44,0.04,,,,1.44,1.98,30.45,82.27,0.8,249.42,,0.0,,996.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-10 00:00:00,19.64,112.26,11.42,5.39,16.82,11.05,,0.09,15.31,0.05,,,,1.06,1.93,31.23,77.92,0.79,238.62,,0.0,,996.43,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-11 00:00:00,17.98,103.56,13.08,4.56,17.64,11.05,,0.11,13.33,0.03,,,,1.6,1.64,30.59,80.59,0.78,238.19,,0.0,,996.65,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12 00:00:00,16.61,116.88,12.13,5.75,17.89,10.21,,0.1,18.05,0.03,,,,1.39,1.8,31.21,77.31,0.78,208.62,,0.0,,997.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-13 00:00:00,18.76,131.58,11.88,6.01,17.9,10.47,,0.08,21.45,0.04,,,,1.17,1.48,31.01,76.24,0.77,207.97,,0.0,,997.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-14 00:00:00,22.22,141.97,10.31,5.8,16.11,7.99,9.04,0.08,21.77,0.03,,,,1.6,1.76,30.67,77.01,0.84,218.08,,0.0,,997.76,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-15 00:00:00,15.54,109.45,9.25,5.68,14.92,7.29,8.89,0.07,27.59,0.0,,,,1.26,1.52,31.41,75.75,0.96,228.34,,0.0,,998.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 00:00:00,22.12,116.26,8.86,5.71,14.57,6.47,9.58,0.07,24.7,0.03,,,,1.4,1.5,30.99,78.47,0.87,235.06,,0.0,,997.93,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-17 00:00:00,43.4,204.04,8.7,5.65,14.36,5.5,8.83,0.08,26.41,0.03,,,,1.18,1.66,31.12,76.16,0.82,232.13,,0.0,,997.65,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 00:00:00,59.77,268.72,8.26,5.19,13.45,7.02,6.79,0.08,25.02,0.04,,,,1.32,1.68,30.66,76.03,1.02,242.09,,0.0,,998.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19 00:00:00,53.82,231.01,14.51,3.45,17.56,8.15,6.19,0.14,18.4,0.03,,,,1.52,1.67,30.24,79.11,0.86,222.41,,0.0,,997.38,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-20 00:00:00,37.11,185.22,14.48,6.41,20.89,9.04,7.8,0.19,21.88,0.05,,,,1.41,2.08,31.13,74.53,0.68,214.49,,0.0,,999.12,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21 00:00:00,29.57,136.4,11.89,5.44,17.33,7.55,3.71,0.19,16.12,0.03,,,,1.3,2.11,30.83,75.23,0.83,214.78,,0.0,,998.32,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22 00:00:00,20.55,92.97,9.6,4.04,13.63,6.22,3.57,0.17,13.23,0.02,,,,1.39,1.82,31.59,75.92,0.86,212.94,,0.0,,997.26,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 00:00:00,17.79,70.55,9.91,3.62,13.53,5.85,2.79,0.17,10.53,0.02,,,,0.95,1.52,32.06,76.06,0.94,217.27,,0.0,,996.06,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 00:00:00,18.82,76.69,10.36,3.84,14.21,6.12,2.94,0.18,10.77,0.03,,,,1.01,1.66,31.8,75.65,0.88,227.62,,0.0,,998.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-25 00:00:00,19.92,82.86,9.85,4.88,14.73,7.53,6.79,0.17,16.31,0.01,,,,0.8,1.75,31.73,74.7,0.98,232.77,,0.0,,999.61,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26 00:00:00,14.32,78.62,9.58,5.07,14.65,7.54,12.87,0.17,19.68,0.03,,,,0.91,1.16,30.96,75.67,0.87,223.85,,0.0,,999.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-27 00:00:00,9.62,58.83,10.81,4.86,15.67,6.37,,0.19,17.51,0.02,,,,0.71,1.44,30.83,76.69,0.73,217.2,,0.0,,999.51,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-28 00:00:00,8.51,59.81,10.38,5.88,16.25,5.16,,0.19,21.43,0.01,,,,0.61,1.07,31.25,73.93,0.81,212.05,,0.0,,999.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-29 00:00:00,10.08,72.28,9.2,5.87,15.07,4.37,,0.2,27.54,0.01,,,,0.76,1.11,31.72,73.18,0.87,224.87,,0.0,,999.19,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-30 00:00:00,12.5,69.0,9.42,6.25,15.67,3.98,3.94,0.22,24.59,0.02,,,,0.75,0.89,30.87,75.79,0.78,237.8,,0.0,,998.94,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31 00:00:00,12.56,74.34,9.32,5.9,15.22,4.27,5.69,0.21,27.35,0.03,,,,0.75,1.22,31.79,72.92,1.0,254.3,,0.0,,998.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01 00:00:00,12.96,71.93,10.2,5.85,16.05,4.02,4.72,0.22,26.56,0.02,,,,0.88,1.24,31.46,73.02,0.74,219.44,,0.0,,998.62,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02 00:00:00,14.66,83.98,9.39,6.63,16.01,4.16,5.12,0.24,24.61,0.01,,,,1.1,1.1,31.49,74.43,0.83,243.82,,0.0,,998.97,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-03 00:00:00,15.43,78.58,9.8,5.91,15.71,4.29,4.97,0.25,23.47,0.01,,,,1.12,1.49,30.79,75.61,0.91,243.19,,0.0,,998.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-04 00:00:00,12.18,62.02,10.46,5.2,15.67,4.16,4.42,0.24,22.84,0.01,,,,1.03,1.5,30.69,76.15,0.9,245.07,,0.0,,998.51,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05 00:00:00,9.3,51.5,10.74,5.55,16.3,3.87,5.38,0.24,24.35,0.0,,,,0.71,1.03,30.81,76.56,0.92,237.79,,0.0,,998.44,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-06 00:00:00,11.44,51.07,9.24,7.04,16.28,3.79,4.96,0.26,23.16,0.02,,,,1.02,1.55,31.09,75.17,0.75,230.34,,0.0,,998.62,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 00:00:00,10.94,41.75,11.16,5.37,16.53,3.75,5.42,0.26,20.21,0.01,,,,0.98,1.33,30.66,79.54,0.57,215.37,,0.0,,998.74,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08 00:00:00,6.52,24.79,11.16,4.86,16.03,3.69,4.37,0.26,22.6,0.01,,,,0.97,1.3,32.01,75.07,0.93,234.82,,0.0,,998.53,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09 00:00:00,7.79,22.39,10.6,5.5,16.1,3.6,6.06,0.27,23.34,0.02,,,,0.64,1.13,30.82,80.2,0.8,202.33,,0.0,,997.44,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-10 00:00:00,16.2,30.29,14.23,10.62,24.85,3.09,7.96,0.46,14.09,0.04,,,,0.89,1.11,28.83,87.81,0.64,229.23,,0.0,,997.26,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11 00:00:00,7.32,12.54,8.63,6.95,15.58,3.76,4.42,0.32,14.94,0.0,,,,0.87,0.95,27.46,95.59,1.17,176.56,,0.0,,998.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-12 00:00:00,9.94,32.95,9.26,9.71,18.97,4.13,5.41,0.32,18.66,0.02,,,,0.86,1.31,28.37,88.17,0.58,163.64,,0.0,,997.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-13 00:00:00,10.6,37.22,9.61,11.31,20.92,3.98,1.84,0.36,16.11,0.05,,,,0.86,1.27,30.0,81.78,0.7,202.3,,0.0,,999.31,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 00:00:00,12.0,38.79,10.44,8.96,19.4,4.15,4.58,0.33,19.22,0.01,,,,0.84,0.96,30.37,79.03,0.83,195.99,,0.0,,998.95,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15 00:00:00,9.68,31.54,13.77,5.86,19.64,3.14,4.31,0.3,16.22,0.01,,,,0.7,1.09,29.92,82.98,0.68,220.33,,0.0,,998.47,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-16 00:00:00,10.85,30.9,13.11,5.3,18.41,3.38,5.21,0.31,13.01,0.01,,,,0.93,1.19,28.72,88.59,0.5,208.24,,0.0,,998.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-17 00:00:00,9.09,37.11,13.17,5.19,18.37,3.26,5.48,0.33,11.93,0.01,,,,0.98,1.12,29.21,87.53,0.57,221.17,,0.0,,997.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-18 00:00:00,12.47,38.74,14.43,7.33,21.76,3.68,4.6,0.36,12.48,0.02,,,,0.85,1.17,29.76,83.89,0.64,203.15,,0.0,,998.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-19 00:00:00,10.75,24.75,16.97,6.94,23.91,3.33,4.43,0.38,7.98,0.01,,,,0.63,0.85,27.0,94.93,0.36,204.1,,0.0,,998.46,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-20 00:00:00,11.11,25.56,16.36,9.64,25.99,2.87,3.27,0.35,10.33,0.0,,,,0.83,1.33,26.81,94.69,0.56,191.82,,0.0,,997.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21 00:00:00,11.31,22.02,11.32,11.42,22.75,3.8,4.0,0.41,17.06,0.01,,,,0.63,1.31,26.68,95.22,0.57,182.97,,0.0,,995.52,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 00:00:00,11.35,32.41,13.78,9.23,23.0,3.36,3.91,0.4,16.56,0.03,,,,0.8,1.22,28.43,89.69,0.52,227.92,,0.0,,998.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23 00:00:00,17.09,34.52,13.7,10.28,23.98,3.82,4.57,0.51,19.54,0.02,,,,0.8,1.01,29.1,87.29,0.51,239.75,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-24 00:00:00,13.43,29.76,12.75,7.62,20.37,3.89,4.62,0.48,15.96,0.01,,,,0.73,1.25,27.77,92.91,0.49,257.37,,0.0,,995.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-25 00:00:00,9.31,20.15,10.16,7.34,17.5,3.56,3.86,0.44,36.71,0.01,,,,0.93,1.26,29.82,82.27,0.73,191.4,,0.0,,992.39,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-26 00:00:00,7.36,16.3,9.05,7.87,16.92,3.73,4.83,0.33,40.31,0.01,,,,0.92,1.02,29.55,82.2,0.75,181.15,,0.0,,993.15,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-27 00:00:00,10.65,23.64,12.36,7.79,20.16,3.07,4.39,0.41,23.37,0.0,,,,0.83,0.81,28.17,91.28,0.51,210.02,,0.0,,995.71,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-28 00:00:00,14.19,27.73,14.38,7.53,21.92,2.4,3.7,0.44,12.73,0.02,,,,0.8,1.06,27.11,95.07,0.37,231.19,,0.0,,997.4,,,,,,,,,,,,,,,,,,,,,,,,,,
